,true_SQL,qSQL,true_SQL_result,qSQL_result,equality
85,SELECT * FROM employees WHERE salary BETWEEN (SELECT MIN(salary) FROM employees) AND 2500,SELECT * FROM employees WHERE salary >= (SELECT MIN(salary) FROM employees) AND salary <= 2500;,"[[Decimal('119'), 'Karen', 'Colmenares', 'KCOLMENA', '515.127.4566', datetime.date(1987, 7, 6), 'PU_CLERK', Decimal('2500.00'), Decimal('0.00'), Decimal('114'), Decimal('30')], [Decimal('127'), 'James', 'Landry', 'JLANDRY', '650.124.1334', datetime.date(1987, 7, 14), 'ST_CLERK', Decimal('2400.00'), Decimal('0.00'), Decimal('120'), Decimal('50')], [Decimal('128'), 'Steven', 'Markle', 'SMARKLE', '650.124.1434', datetime.date(1987, 7, 15), 'ST_CLERK', Decimal('2200.00'), Decimal('0.00'), Decimal('120'), Decimal('50')], [Decimal('131'), 'James', 'Marlow', 'JAMRLOW', '650.124.7234', datetime.date(1987, 7, 18), 'ST_CLERK', Decimal('2500.00'), Decimal('0.00'), Decimal('121'), Decimal('50')], [Decimal('132'), 'TJ', 'Olson', 'TJOLSON', '650.124.8234', datetime.date(1987, 7, 19), 'ST_CLERK', Decimal('2100.00'), Decimal('0.00'), Decimal('121'), Decimal('50')], [Decimal('135'), 'Ki', 'Gee', 'KGEE', '650.127.1734', datetime.date(1987, 7, 22), 'ST_CLERK', Decimal('2400.00'), Decimal('0.00'), Decimal('122'), Decimal('50')], [Decimal('136'), 'Hazel', 'Philtanker', 'HPHILTAN', '650.127.1634', datetime.date(1987, 7, 23), 'ST_CLERK', Decimal('2200.00'), Decimal('0.00'), Decimal('122'), Decimal('50')], [Decimal('140'), 'Joshua', 'Patel', 'JPATEL', '650.121.1834', datetime.date(1987, 7, 27), 'ST_CLERK', Decimal('2500.00'), Decimal('0.00'), Decimal('123'), Decimal('50')], [Decimal('144'), 'Peter', 'Vargas', 'PVARGAS', '650.121.2004', datetime.date(1987, 7, 31), 'ST_CLERK', Decimal('2500.00'), Decimal('0.00'), Decimal('124'), Decimal('50')], [Decimal('182'), 'Martha', 'Sullivan', 'MSULLIVA', '650.507.9878', datetime.date(1987, 9, 7), 'SH_CLERK', Decimal('2500.00'), Decimal('0.00'), Decimal('120'), Decimal('50')], [Decimal('191'), 'Randall', 'Perkins', 'RPERKINS', '650.505.4876', datetime.date(1987, 9, 16), 'SH_CLERK', Decimal('2500.00'), Decimal('0.00'), Decimal('122'), Decimal('50')]]","[[Decimal('119'), 'Karen', 'Colmenares', 'KCOLMENA', '515.127.4566', datetime.date(1987, 7, 6), 'PU_CLERK', Decimal('2500.00'), Decimal('0.00'), Decimal('114'), Decimal('30')], [Decimal('127'), 'James', 'Landry', 'JLANDRY', '650.124.1334', datetime.date(1987, 7, 14), 'ST_CLERK', Decimal('2400.00'), Decimal('0.00'), Decimal('120'), Decimal('50')], [Decimal('128'), 'Steven', 'Markle', 'SMARKLE', '650.124.1434', datetime.date(1987, 7, 15), 'ST_CLERK', Decimal('2200.00'), Decimal('0.00'), Decimal('120'), Decimal('50')], [Decimal('131'), 'James', 'Marlow', 'JAMRLOW', '650.124.7234', datetime.date(1987, 7, 18), 'ST_CLERK', Decimal('2500.00'), Decimal('0.00'), Decimal('121'), Decimal('50')], [Decimal('132'), 'TJ', 'Olson', 'TJOLSON', '650.124.8234', datetime.date(1987, 7, 19), 'ST_CLERK', Decimal('2100.00'), Decimal('0.00'), Decimal('121'), Decimal('50')], [Decimal('135'), 'Ki', 'Gee', 'KGEE', '650.127.1734', datetime.date(1987, 7, 22), 'ST_CLERK', Decimal('2400.00'), Decimal('0.00'), Decimal('122'), Decimal('50')], [Decimal('136'), 'Hazel', 'Philtanker', 'HPHILTAN', '650.127.1634', datetime.date(1987, 7, 23), 'ST_CLERK', Decimal('2200.00'), Decimal('0.00'), Decimal('122'), Decimal('50')], [Decimal('140'), 'Joshua', 'Patel', 'JPATEL', '650.121.1834', datetime.date(1987, 7, 27), 'ST_CLERK', Decimal('2500.00'), Decimal('0.00'), Decimal('123'), Decimal('50')], [Decimal('144'), 'Peter', 'Vargas', 'PVARGAS', '650.121.2004', datetime.date(1987, 7, 31), 'ST_CLERK', Decimal('2500.00'), Decimal('0.00'), Decimal('124'), Decimal('50')], [Decimal('182'), 'Martha', 'Sullivan', 'MSULLIVA', '650.507.9878', datetime.date(1987, 9, 7), 'SH_CLERK', Decimal('2500.00'), Decimal('0.00'), Decimal('120'), Decimal('50')], [Decimal('191'), 'Randall', 'Perkins', 'RPERKINS', '650.505.4876', datetime.date(1987, 9, 16), 'SH_CLERK', Decimal('2500.00'), Decimal('0.00'), Decimal('122'), Decimal('50')]]",TRUE
86,"SELECT employee_id ,  first_name ,  last_name ,  salary FROM employees WHERE salary  >  ( SELECT AVG (salary) FROM employees ) AND department_id IN ( SELECT department_id FROM employees WHERE first_name LIKE '%J%')","SELECT e.employee_number, e.first_name, e.last_name, e.salary FROM employees e JOIN departments d ON e.department_id = d.department_id WHERE e.salary > (SELECT AVG(salary) FROM employees) AND EXISTS (     SELECT 1     FROM employees e2     WHERE e2.department_id = d.department_id     AND e2.first_name LIKE '%J%' );","[[Decimal('108'), 'Nancy', 'Greenberg', Decimal('12000.00')], [Decimal('109'), 'Daniel', 'Faviet', Decimal('9000.00')], [Decimal('110'), 'John', 'Chen', Decimal('8200.00')], [Decimal('111'), 'Ismael', 'Sciarra', Decimal('7700.00')], [Decimal('112'), 'Jose Manuel', 'Urman', Decimal('7800.00')], [Decimal('113'), 'Luis', 'Popp', Decimal('6900.00')], [Decimal('120'), 'Matthew', 'Weiss', Decimal('8000.00')], [Decimal('121'), 'Adam', 'Fripp', Decimal('8200.00')], [Decimal('122'), 'Payam', 'Kaufling', Decimal('7900.00')], [Decimal('123'), 'Shanta', 'Vollman', Decimal('6500.00')], [Decimal('145'), 'John', 'Russell', Decimal('14000.00')], [Decimal('146'), 'Karen', 'Partners', Decimal('13500.00')], [Decimal('147'), 'Alberto', 'Errazuriz', Decimal('12000.00')], [Decimal('148'), 'Gerald', 'Cambrault', Decimal('11000.00')], [Decimal('149'), 'Eleni', 'Zlotkey', Decimal('10500.00')], [Decimal('150'), 'Peter', 'Tucker', Decimal('10000.00')], [Decimal('151'), 'David', 'Bernstein', Decimal('9500.00')], [Decimal('152'), 'Peter', 'Hall', Decimal('9000.00')], [Decimal('153'), 'Christopher', 'Olsen', Decimal('8000.00')], [Decimal('154'), 'Nanette', 'Cambrault', Decimal('7500.00')], [Decimal('155'), 'Oliver', 'Tuvault', Decimal('7000.00')], [Decimal('156'), 'Janette', 'King', Decimal('10000.00')], [Decimal('157'), 'Patrick', 'Sully', Decimal('9500.00')], [Decimal('158'), 'Allan', 'McEwen', Decimal('9000.00')], [Decimal('159'), 'Lindsey', 'Smith', Decimal('8000.00')], [Decimal('160'), 'Louise', 'Doran', Decimal('7500.00')], [Decimal('161'), 'Sarath', 'Sewall', Decimal('7000.00')], [Decimal('162'), 'Clara', 'Vishney', Decimal('10500.00')], [Decimal('163'), 'Danielle', 'Greene', Decimal('9500.00')], [Decimal('164'), 'Mattea', 'Marvins', Decimal('7200.00')], [Decimal('165'), 'David', 'Lee', Decimal('6800.00')], [Decimal('168'), 'Lisa', 'Ozer', Decimal('11500.00')], [Decimal('169'), 'Harrison', 'Bloom', Decimal('10000.00')], [Decimal('170'), 'Tayler', 'Fox', Decimal('9600.00')], [Decimal('171'), 'William', 'Smith', Decimal('7400.00')], [Decimal('172'), 'Elizabeth', 'Bates', Decimal('7300.00')], [Decimal('174'), 'Ellen', 'Abel', Decimal('11000.00')], [Decimal('175'), 'Alyssa', 'Hutton', Decimal('8800.00')], [Decimal('176'), 'Jonathon', 'Taylor', Decimal('8600.00')], [Decimal('177'), 'Jack', 'Livingston', Decimal('8400.00')], [Decimal('178'), 'Kimberely', 'Grant', Decimal('7000.00')]]",[['Error']],FALSE
87,"SELECT T1.artist_name 
FROM artist AS T1 
JOIN song AS T2 ON T1.artist_name  =  T2.artist_name 
WHERE T2.languages  =  'bangla' 
GROUP BY T1.artist_name ORDER BY count(*) DESC LIMIT 3","SELECT artist_name, COUNT(song_id) AS number_of_songs FROM artists JOIN songs ON artists.artist_id = songs.artist_id WHERE songs.language = 'Bangla' GROUP BY artist_name ORDER BY number_of_songs DESC LIMIT 3;","[['Farida'], ['Prity'], ['Shrikanta']]",[['Error']],FALSE
88,SELECT T3.brand FROM mountain AS T1 JOIN photos AS T2 ON T1.id  =  T2.mountain_id JOIN camera_lens AS T3 ON T2.camera_lens_id  =  T3.id WHERE T1.range  =  'Toubkal Atlas' INTERSECT SELECT T3.brand FROM mountain AS T1 JOIN photos AS T2 ON T1.id  =  T2.mountain_id JOIN camera_lens AS T3 ON T2.camera_lens_id  =  T3.id WHERE T1.range  =  'Lasta Massif',SELECT DISTINCT lens_brand FROM lenses JOIN pictures ON lenses.lens_id = pictures.lens_id JOIN mountains ON pictures.mountain_id = mountains.mountain_id WHERE mountains.range = 'Toubkal Atlas' AND lenses.lens_id IN (     SELECT lenses.lens_id     FROM lenses     JOIN pictures ON lenses.lens_id = pictures.lens_id     JOIN mountains ON pictures.mountain_id = mountains.mountain_id     WHERE mountains.range = 'Lasta Massif' );,[['Sigma']],[['Error']],FALSE
89,SELECT t1.name FROM channel AS t1 JOIN broadcast AS t2 ON t1.channel_id  =  t2.channel_id WHERE t2.time_of_day  =  'Morning' INTERSECT SELECT t1.name FROM channel AS t1 JOIN broadcast AS t2 ON t1.channel_id  =  t2.channel_id WHERE t2.time_of_day  =  'Night',SELECT channel_name  FROM channels  WHERE broadcast_time = 'morning' AND broadcast_time = 'night';,[['CCTV-1']],[['Error']],FALSE
90,SELECT t1.owner FROM program AS t1 JOIN broadcast AS t2 ON t1.program_id  =  t2.program_id WHERE t2.Time_of_day  =  'Morning' INTERSECT SELECT t1.owner FROM program AS t1 JOIN broadcast AS t2 ON t1.program_id  =  t2.program_id WHERE t2.Time_of_day  =  'Night',SELECT owner  FROM programs  WHERE program_time = 'morning'  AND owner IN (SELECT owner FROM programs WHERE program_time = 'night');,"[['Southern Media Corporation (SMC)'], ['Beijing Television (BTV)'], ['Hunan Broadcasting System (HBS)']]",[['Error']],FALSE
91,"SELECT T1.subject_id ,  T2.subject_name ,  COUNT(*) 
FROM ""Courses"" AS T1 JOIN ""Subjects"" AS T2 ON T1.subject_id  =  T2.subject_id 
GROUP BY T1.subject_id, T2.subject_name  
ORDER BY COUNT(*) ASC","SELECT subject_id, subject_name, COUNT(course_id) AS course_count FROM subjects JOIN courses ON subjects.subject_id = courses.subject_id GROUP BY subjects.subject_id, subjects.subject_name ORDER BY course_count ASC;","[[2, 'Arts', 4], [3, 'Language', 5], [1, 'Computer Science', 6]]",[['Error']],FALSE
92,"SELECT T1.Date_Claim_Made ,  T1.Claim_id FROM Claims AS T1 JOIN Settlements AS T2 ON T1.Claim_id  =  T2.Claim_id GROUP BY T1.Claim_id HAVING count(*)  >  2 UNION SELECT T1.Date_Claim_Made ,  T1.Claim_id FROM Claims AS T1 JOIN Settlements AS T2 ON T1.Claim_id  =  T2.Claim_id WHERE T1.Amount_Claimed  =  ( SELECT max(Amount_Claimed) FROM Claims )","SELECT claim_date, claim_id  FROM claims  WHERE settlements > 2 OR claim_value = (SELECT MAX(claim_value) FROM claims);","[[datetime.date(2017, 10, 21), 801], [datetime.date(2017, 8, 3), 571]]",[['Error']],FALSE
93,"SELECT T1.customer_details ,  T1.customer_id FROM Customers AS T1 JOIN Customer_Policies AS T2 ON T1.Customer_id  =  T2.customer_id GROUP BY T1.customer_id HAVING count(*)  >=  2 EXCEPT SELECT T1.customer_details ,  T1.customer_id FROM Customers AS T1 JOIN Customer_Policies AS T2 ON T1.Customer_id  =  T2.customer_id JOIN Claims AS T3 ON T2.policy_id  =  T3.policy_id","SELECT customer_details, id  FROM customers  WHERE id IN (     SELECT customer_id      FROM policies      GROUP BY customer_id      HAVING COUNT(policy_id) >= 2 )  AND id NOT IN (     SELECT customer_id      FROM claims );","[['Dr. Diana Rath', 4]]",[['Error']],FALSE
94,"SELECT Amount_Settled ,  Amount_Claimed FROM Claims ORDER BY Amount_Claimed DESC LIMIT 1","SELECT settlement_amount, claim_amount  FROM claims  ORDER BY claim_amount DESC  LIMIT 1;","[[1528, 89632]]",[['Error']],FALSE
95,"SELECT Date_Claim_Made ,  Date_Claim_Settled FROM Claims WHERE Amount_Claimed  >  ( SELECT avg(Amount_Claimed) FROM Claims )","SELECT claim_date, settlement_date  FROM claims  WHERE claimed_amount > (SELECT AVG(claimed_amount) FROM claims);","[[datetime.date(2016, 8, 12), datetime.date(2018, 1, 27)], [datetime.date(2017, 2, 24), datetime.date(2018, 1, 21)], [datetime.date(2018, 6, 14), datetime.date(2017, 12, 20)], [datetime.date(2017, 8, 3), datetime.date(2018, 2, 18)], [datetime.date(2016, 8, 26), datetime.date(2017, 9, 4)], [datetime.date(2018, 7, 13), datetime.date(2017, 11, 22)]]",[['Error']],FALSE
96,"SELECT DISTINCT T1.firstname ,  T1.lastname FROM list AS T1 JOIN teachers AS T2 ON T1.classroom  =  T2.classroom WHERE T1.grade  =  1 EXCEPT SELECT T1.firstname ,  T1.lastname FROM list AS T1 JOIN teachers AS T2 ON T1.classroom  =  T2.classroom WHERE T2.firstname  =  'OTHA' AND T2.lastname  =  'MOYER'","SELECT first_name, last_name  FROM students  WHERE grade = 1 AND teacher_id NOT IN (SELECT teacher_id FROM teachers WHERE name = 'OTHA MOYER');","[['RODGER', 'RANSLER'], ['MARCUS', 'RUNKLE'], ['ANTONY', 'BRIGHTBILL'], ['CHANTAL', 'HANNEMANN'], ['REYNALDO', 'BARTKUS'], ['KERI', 'TRAYWICK'], ['PATRINA', 'AMY']]",[['Error']],FALSE
97,"SELECT T2.""Name""
FROM employment AS T1 
JOIN people AS T2 ON T1.""People_ID"" =  T2.""People_ID"" 
JOIN company AS T3 ON T1.""Company_ID""  =  T3.""Company_ID""
WHERE T3.""Sales_in_Billion""  >  200",SELECT employees.name  FROM employees  JOIN companies ON employees.company_id = companies.id  WHERE companies.sales > 200;,"[['Tom Sheehey'], ['Jerry Corcoran'], ['Darryl Kennedy']]",[['Error']],FALSE
98,"SELECT t3.fname ,  t3.lname FROM club AS t1 JOIN member_of_club AS t2 ON t1.clubid  =  t2.clubid JOIN student AS t3 ON t2.stuid  =  t3.stuid WHERE t1.clubname  =  'Hopkins Student Enterprises' AND t2.position  =  'CTO'","SELECT first_name, last_name  FROM club_members  WHERE club_name = 'Hopkins Student Enterprises' AND position = 'CTO';","[['Jandy', 'Nelson']]",[['Error']],FALSE
99,"SELECT T1.name ,  T1.age FROM Person AS T1 JOIN PersonFriend AS T2 ON T1.name  =  T2.name WHERE T2.friend  =  'Dan' INTERSECT SELECT T1.name ,   T1.age FROM Person AS T1 JOIN PersonFriend AS T2 ON T1.name  =  T2.name WHERE T2.friend  =  'Alice'","SELECT name, age  FROM person  WHERE id IN (     SELECT person_id      FROM friendship      WHERE friend_id IN (         SELECT id          FROM person          WHERE name IN ('Dan', 'Alice')     )     GROUP BY person_id      HAVING COUNT(person_id) = 2 );","[['Zach', 45]]",[['Error']],FALSE
100,"SELECT T1.name ,  T1.age ,  T1.job FROM Person AS T1 JOIN PersonFriend AS T2 ON T1.name  =  T2.name WHERE T2.friend =  'Alice' AND T2.year  =  (SELECT max(YEAR) FROM PersonFriend WHERE friend =  'Alice')","Assuming there is a table ""people"" with columns ""name"", ""age"", ""job"", and a table ""friendships"" with columns ""person1"", ""person2"", ""friendship_start_date"", the SQL query could look like this:  ```sql SELECT p.name, p.age, p.job FROM people p JOIN friendships f ON p.name = f.person1 OR p.name = f.person2 WHERE (f.person1 = 'Alice' OR f.person2 = 'Alice') AND f.friendship_start_date =      (SELECT MIN(friendship_start_date)      FROM friendships      WHERE person1 = 'Alice' OR person2 = 'Alice') ```   This query assumes that the ""friendships"" table contains pairs of friends and the date when their friendship started. The subquery finds the earliest friendship date for Alice, and the main query selects the names, ages, and jobs of all people who became friends with Alice on that date.","[['Zach', 45, 'doctor']]",[['Error']],FALSE
101,SELECT DISTINCT T4.name FROM PersonFriend AS T1 JOIN Person AS T2 ON T1.name  =  T2.name JOIN PersonFriend AS T3 ON T1.friend  =  T3.name JOIN PersonFriend AS T4 ON T3.friend  =  T4.name WHERE T2.name  =  'Alice' AND T4.name != 'Alice',"Assuming you have a table named ""friends"" with columns ""person1"" and ""person2"" representing the friendship between two people, the SQL query could look like this:  ```sql SELECT DISTINCT f2.person2 AS friend_of_friend FROM friends f1 JOIN friends f2 ON f1.person2 = f2.person1 WHERE f1.person1 = 'Alice' AND f2.person2 != 'Alice' ```  This query first finds all friends of Alice (f1.person2) and then finds their friends (f2.person2). The DISTINCT keyword is used to eliminate duplicates, and the condition f2.person2 != 'Alice' ensures that Alice is not included in the list of friends of friends.",[['Zach']],[['Error']],FALSE
102,"(SELECT document_name FROM documents 
GROUP BY document_type_code, document_name 
ORDER BY count(*) DESC LIMIT 3) 
INTERSECT 
(SELECT document_name FROM documents 
GROUP BY document_structure_code, document_name 
ORDER BY count(*) DESC LIMIT 3)","Assuming we have a table named ""documents"" with columns ""name"", ""type"", and ""structure"", the SQL query would look like this:  ```sql SELECT name  FROM documents  WHERE type IN (     SELECT type      FROM documents      GROUP BY type      ORDER BY COUNT(*) DESC      LIMIT 3 )  AND structure IN (     SELECT structure      FROM documents      GROUP BY structure      ORDER BY COUNT(*) DESC      LIMIT 3 ); ```  This query first identifies the three most common types and structures in the documents table, and then selects the names of the documents that have both one of these types and one of these structures.",[['How to cook pasta']],[['Error']],FALSE
103,SELECT document_name FROM documents EXCEPT SELECT t1.document_name FROM documents AS t1 JOIN document_sections AS t2 ON t1.document_code  =  t2.document_code JOIN document_sections_images AS t3 ON t2.section_id  =  t3.section_id,SELECT name FROM documents WHERE NOT EXISTS (SELECT * FROM images WHERE documents.id = images.document_id);,"[['Learning Database'], ['Life about Claude Monet'], ['How to cook pasta'], ['Learning Japanese'], ['Humanity: a fact']]",[['Error']],FALSE
104,SELECT T1.Product_Name FROM Products AS T1 JOIN Products_in_Events AS T2 ON T1.Product_ID  =  T2.Product_ID GROUP BY T1.Product_Name HAVING COUNT(*)  >=  2 ORDER BY T1.Product_Name,SELECT product_name  FROM products  GROUP BY product_name  HAVING COUNT(event_id) >= 2  ORDER BY product_name ASC;,"[['Men suits'], ['Special Dinning'], ['TV Equipments']]",[['Error']],FALSE
105,"SELECT T2.customer_name ,  T2.payment_method FROM mailshot_customers AS T1 JOIN customers AS T2 ON T1.customer_id  =  T2.customer_id WHERE T1.outcome_code  =  'Order' INTERSECT SELECT T2.customer_name ,  T2.payment_method FROM mailshot_customers AS T1 JOIN customers AS T2 ON T1.customer_id  =  T2.customer_id WHERE T1.outcome_code  =  'No Response'","SELECT name, payment_method  FROM customers  WHERE id IN (     SELECT customer_id      FROM mailshots      WHERE outcome = 'Order' )  AND id IN (     SELECT customer_id      FROM mailshots      WHERE outcome = 'No Response' );","[['Wendell', 'Credit Card'], ['Carlotta', 'Direct Debit']]",[['Error']],FALSE
106,"SELECT T1.customer_name ,  T1.customer_address FROM customers AS T1 JOIN customer_orders AS T2 ON T1.customer_id  =  T2.customer_id WHERE T2.order_status_code  =  'New' INTERSECT SELECT T1.customer_name ,  T1.customer_address FROM customers AS T1 JOIN customer_orders AS T2 ON T1.customer_id  =  T2.customer_id WHERE T2.order_status_code  =  'Pending'","SELECT name, address  FROM customers  WHERE id IN (     SELECT customer_id      FROM orders      WHERE status IN ('New', 'Pending')      GROUP BY customer_id      HAVING COUNT(DISTINCT status) = 2 );","[['Lexus', '9581 Will Flat Suite 272\nEast Cathryn, WY 30751-4404']]",[['Error']],FALSE
107,"SELECT product_id
FROM Order_Items
GROUP BY product_id
HAVING COUNT(*) > 3
UNION
SELECT product_id
FROM Product_Suppliers
GROUP BY product_id
HAVING SUM(CAST(total_amount_purchased AS numeric)) > 80000;",SELECT product_id  FROM orders  GROUP BY product_id  HAVING COUNT(order_id) > 3 OR SUM(quantity) * AVG(price) > 80000;,"[[5], [4], [8]]",[['Error']],FALSE
108,SELECT DISTINCT T1.customer_name FROM customers AS T1 JOIN customer_orders AS T2 ON T1.customer_id  =  T2.customer_id JOIN order_items AS T3 ON T2.order_id  =  T3.order_id JOIN products AS T4 ON T3.product_id  =  T4.product_id WHERE T4.product_name  =  'keyboard',SELECT DISTINCT customers.name  FROM customers  JOIN purchases ON customers.id = purchases.customer_id  JOIN products ON purchases.product_id = products.id  WHERE products.name = 'keyboard';,"[['Cordell'], ['Jon']]",[['Error']],FALSE
109,"SELECT T1.staff_name ,  T1.staff_gender FROM staff AS T1 JOIN Staff_Department_Assignments AS T2 ON T1.staff_id  =  T2.staff_id WHERE T2.job_title_code  =  'Sales Person' EXCEPT SELECT T1.staff_name ,  T1.staff_gender FROM staff AS T1 JOIN Staff_Department_Assignments AS T2 ON T1.staff_id  =  T2.staff_id WHERE T2.job_title_code  =  'Clerical Staff'","SELECT name, gender  FROM staff  WHERE job_title = 'Sales Person'  AND job_title != 'Clerical Staff';","[['Melody', '1'], ['Sabrina', '1'], ['Zakary', '1']]",[['Error']],FALSE
110,"SELECT T1.""Aircraft"" FROM aircraft AS T1 JOIN airport_aircraft AS T2 ON T1.""Aircraft_ID""  =  T2.""Aircraft_ID"" JOIN airport AS T3 ON T2.""Airport_ID""  =  T3.""Airport_ID"" WHERE T3.""Airport_Name""  =  'London Gatwick'",SELECT aircrafts.name  FROM aircrafts  JOIN airports ON aircrafts.airport_id = airports.id  WHERE airports.name = 'London Gatwick';,[['Robinson R-22']],[['Error']],FALSE
111,"SELECT t1.""Name"" ,  t1.""Age"" 
FROM pilot AS t1 
JOIN MATCH AS t2 ON t1.""Pilot_Id""  =  t2.""Winning_Pilot"" 
WHERE t1.""Age""  <  30 
GROUP BY t1.""Name"" ,  t1.""Age"" 
ORDER BY count(*) DESC LIMIT 1","SELECT name, age  FROM pilots  WHERE age < 30  GROUP BY name, age  ORDER BY COUNT(wins) DESC  LIMIT 1;","[['Ayana Spencer', 25]]",[['Error']],FALSE
112,"SELECT T1.resident_id ,  T1.other_details ,  count(*) 
FROM Residents AS T1 
JOIN Residents_Services AS T2 ON T1.resident_id  =  T2.resident_id 
GROUP BY T1.resident_id, T1.other_details  
ORDER BY count(*) DESC","SELECT resident_id, details, COUNT(service_id) AS service_count FROM resident_services GROUP BY resident_id, details ORDER BY service_count DESC;","[[28, 'Miss Alanis Lockman', 1], [87, 'Mrs. Raphaelle Fisher', 1], [67, 'Terrill Bernhard', 1], [6, 'Anderson Batz', 1], [45, 'Prof. Nasir Hoppe', 1], [47, 'Tiffany Jaskolski', 1], [43, 'Elroy Schuster', 1], [90, 'Cassie Johnson', 1], [88, 'Jacques Glover II', 1], [23, 'Jess Wyman', 1], [83, 'Loy Walter', 1]]",[['Error']],FALSE
113,"SELECT t3.""Headquartered_City"" 
FROM store AS t1 
JOIN store_district AS t2 ON t1.""Store_ID"" =  t2.""Store_ID"" 
JOIN district AS t3 ON t2.""District_ID""  =  t3.""District_ID"" 
WHERE t1.""Store_Name""  =  'Blackville'",SELECT city  FROM stores  WHERE store_name = 'Blackville';,[['Bhakkar City']],[['Error']],FALSE
114,"SELECT t3.""Headquartered_City"" ,  count(*) 
FROM store AS t1 
JOIN store_district AS t2 ON t1.""Store_ID""  =  t2.""Store_ID""
JOIN district AS t3 ON t2.""District_ID""  =  t3.""District_ID""
GROUP BY t3.""Headquartered_City""","SELECT city, COUNT(*)  FROM stores  GROUP BY city;","[['Hafizabad City', 1], ['Bhakkar City', 1], ['Bahawalpur City', 1], ['Khanewal City', 2]]",[['Error']],FALSE
115,"SELECT t3.""Headquartered_City"" ,  count(*) 
FROM store AS t1 
JOIN store_district AS t2 ON t1.""Store_ID""  =  t2.""Store_ID""
JOIN district AS t3 ON t2.""District_ID""  =  t3.""District_ID"" 
GROUP BY t3.""Headquartered_City""","SELECT city, COUNT(*)  FROM stores  GROUP BY city;","[['Hafizabad City', 1], ['Bhakkar City', 1], ['Bahawalpur City', 1], ['Khanewal City', 2]]",[['Error']],FALSE
116,"SELECT t3.""Headquartered_City""
FROM store AS t1 
JOIN store_district AS t2 ON t1.""Store_ID""  =  t2.""Store_ID""
JOIN district AS t3 ON t2.""District_ID""  =  t3.""District_ID"" 
GROUP BY t3.""Headquartered_City""
ORDER BY count(*) DESC LIMIT 1","SELECT city, COUNT(*) as store_count FROM stores GROUP BY city ORDER BY store_count DESC LIMIT 1;",[['Khanewal City']],[['Error']],FALSE
117,"SELECT t3.""Headquartered_City"" FROM ""store"" AS t1 JOIN ""store_district"" AS t2 ON t1.""Store_ID"" = t2.""Store_ID"" JOIN ""district"" AS t3 ON t2.""District_ID"" = t3.""District_ID"" GROUP BY t3.""Headquartered_City"" ORDER BY count(*) DESC LIMIT 1",SELECT city  FROM stores  WHERE type = 'flagship'  GROUP BY city  ORDER BY COUNT(*) DESC  LIMIT 1;,[['Khanewal City']],[['Error']],FALSE
118,"SELECT t3.""District_name"" FROM ""store"" AS t1 JOIN ""store_district"" AS t2 ON t1.""Store_ID"" = t2.""Store_ID"" JOIN ""district"" AS t3 ON t2.""District_ID"" = t3.""District_ID"" WHERE t1.""Type"" = 'City Mall' INTERSECT SELECT t3.""District_name"" FROM store AS t1 JOIN ""store_district"" AS t2 ON t1.""Store_ID"" = t2.""Store_ID"" JOIN ""district"" AS t3 ON t2.""District_ID"" = t3.""District_ID"" WHERE t1.""Type"" = 'Village Store';",SELECT DISTINCT district_name  FROM districts  WHERE district_id IN (     SELECT district_id      FROM stores      WHERE store_type = 'city mall' )  AND district_id IN (     SELECT district_id      FROM stores      WHERE store_type = 'village store' );,[['Khanewal District']],[['Error']],FALSE
119,"SELECT t3.""District_name"" FROM ""store"" AS t1 JOIN ""store_district"" AS t2 ON t1.""Store_ID"" = t2.""Store_ID"" JOIN ""district"" AS t3 ON t2.""District_ID"" = t3.""District_ID"" WHERE t1.""Type"" = 'City Mall' INTERSECT SELECT t3.""District_name"" FROM store AS t1 JOIN ""store_district"" AS t2 ON t1.""Store_ID"" = t2.""Store_ID"" JOIN ""district"" AS t3 ON t2.""District_ID"" = t3.""District_ID"" WHERE t1.""Type"" = 'Village Store';","SELECT district_name  FROM districts  WHERE district_id IN (     SELECT district_id      FROM shops      WHERE shop_style IN ('mall', 'village store')     GROUP BY district_id      HAVING COUNT(DISTINCT shop_style) = 2 );",[['Khanewal District']],[['Error']],FALSE
120,SELECT T1.state FROM college AS T1 JOIN tryout AS T2 ON T1.cName  =  T2.cName WHERE T2.pPos  =  'goalie' INTERSECT SELECT T1.state FROM college AS T1 JOIN tryout AS T2 ON T1.cName  =  T2.cName WHERE T2.pPos  =  'mid',SELECT state_name  FROM states  WHERE EXISTS (     SELECT 1      FROM college_students      WHERE college_students.state_id = states.state_id      AND (college_students.position = 'goalie' OR college_students.position = 'mid') );,[['LA']],[['Error']],FALSE
121,SELECT T1.state FROM college AS T1 JOIN tryout AS T2 ON T1.cName  =  T2.cName WHERE T2.pPos  =  'goalie' INTERSECT SELECT T1.state FROM college AS T1 JOIN tryout AS T2 ON T1.cName  =  T2.cName WHERE T2.pPos  =  'mid',"SELECT DISTINCT state_name  FROM college_students  INNER JOIN sports ON college_students.id = sports.student_id  WHERE sports.position IN ('goalie', 'mid-field');",[['LA']],[['Error']],FALSE
